CUENTA,CARRERA,FACULTAD,MATERIA,NOMBRE MATERIA,SECCION,HORA CLASE,AULA,
12311344,L-21,ESCUELA DE ARTE Y DISEÑO,GST205,PASTELERÍA Y REPOSTERÍA I,1912,01:00 PM,GS/CPR,
12311065,L-21,ESCUELA DE ARTE Y DISEÑO,GST205,PASTELERÍA Y REPOSTERÍA I,1912,01:00 PM,GS/CPR,
12111184,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
32111365,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12111086,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12011191,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12141224,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
11951072,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12041195,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12141092,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12111137,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12041125,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12211076,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12011408,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12051035,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12111009,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12141047,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12221084,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12011167,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12111030,L-21,ESCUELA DE ARTE Y DISEÑO,GST206,PASTELERÍA Y REPOSTERÍA II,1923,05:10 PM,GS/CPR,
12241347,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12141075,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12211232,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12141092,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12051090,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12221003,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12051035,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12041120,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12211176,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
11951082,L-21,ESCUELA DE ARTE Y DISEÑO,GST301,DESARROLLO HABILIDADES CULI,1917,01:00 PM,GS/CPR,
12211070,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12211172,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12211194,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12041168,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12011208,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12111235,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12211158,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12111124,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
11941392,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12141142,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
11921013,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12111176,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
11811349,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12221003,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12041120,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12051090,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12241347,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12141092,L-21,ESCUELA DE ARTE Y DISEÑO,GST302,COCINA HONDUREÑA I,1922,02:20 PM,GS/CPR,
12121034,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111184,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12211070,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12211172,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111226,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12041168,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12011208,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111235,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111137,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12041125,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111124,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
11941392,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12141142,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
11921013,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12111176,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12011430,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
11811349,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12041120,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
41341118,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
21711270,L-21,ESCUELA DE ARTE Y DISEÑO,GST303,ALIMENTOS FRÍOS,1916,07:00 AM,GS/CPR,
12241347,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12211070,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12311284,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12221084,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12221052,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12311231,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12221003,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12141114,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
31341232,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
21711051,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12211375,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12141335,L-21,ESCUELA DE ARTE Y DISEÑO,GST306,COSTOS ALIMENTOS BEBIDAS,1929,07:00 AM,01/207,
12211060,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12211194,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12241121,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12241232,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12151091,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
11951031,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
11911317,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12211013,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12051090,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12211158,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
11941271,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12241097,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
12221060,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
11911011,L-21,ESCUELA DE ARTE Y DISEÑO,GST308,ELABORACIÓN DE MENÚ,1927,08:30 AM,01/210,
32111365,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12111185,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12011191,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12141224,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12111283,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12011270,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12111126,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
11941271,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12121069,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12141047,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12111194,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12011167,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
11951082,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
11841394,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
11851024,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
11911041,L-21,ESCUELA DE ARTE Y DISEÑO,GST309,ORGANIZACIÓN COCINA DESAR PROF,1926,11:30 AM,01/207,
12011208,L-21,ESCUELA DE ARTE Y DISEÑO,GST310,ELABORACIÓN COSTOS Y PRESUP,1930,08:30 AM,01/207,
12211232,L-21,ESCUELA DE ARTE Y DISEÑO,GST310,ELABORACIÓN COSTOS Y PRESUP,1930,08:30 AM,01/207,
12141142,L-21,ESCUELA DE ARTE Y DISEÑO,GST310,ELABORACIÓN COSTOS Y PRESUP,1930,08:30 AM,01/207,
11751092,L-21,ESCUELA DE ARTE Y DISEÑO,GST310,ELABORACIÓN COSTOS Y PRESUP,1930,08:30 AM,01/207,
11911041,L-21,ESCUELA DE ARTE Y DISEÑO,GST310,ELABORACIÓN COSTOS Y PRESUP,1930,08:30 AM,01/207,
12111184,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
32111365,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111226,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111236,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111029,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111185,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111086,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12011191,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12141224,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
11951072,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12041378,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111283,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
11751092,L-21,ESCUELA DE ARTE Y DISEÑO,GST402,BEBIDAS ALCOHOLICAS/NO ALCOH,1935,01:00 PM,GS/CE,
12111184,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
11951072,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
11941213,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12011270,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12041195,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
11941392,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12011154,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12041125,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12111226,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12011360,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
12111035,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
11911039,L-21,ESCUELA DE ARTE Y DISEÑO,GST404,COCINA LATINOAMERICANA,1909,07:00 AM,GS/CPR,
11941018,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12111226,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12011361,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12011360,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
11911012,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
11911039,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12041125,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12111035,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
11941213,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12041195,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12011154,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
11941392,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12011270,L-21,ESCUELA DE ARTE Y DISEÑO,GST408,CHOCOLATERÍA,1911,08:30 AM,GS/CPR,
12111236,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
12011361,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
11641267,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
12011430,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
21711270,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
31941422,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
11911012,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
11911376,L-21,ESCUELA DE ARTE Y DISEÑO,GST409,OPERACIÓN DE RESTAURANTE,1936,02:20 PM,GS/CR,
11941213,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12011360,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
11911039,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12111035,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12011154,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12041195,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12011270,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
11651053,L-21,ESCUELA DE ARTE Y DISEÑO,GST410,CONCURSO CULINARIO,1918,08:30 AM,GS/CPR,
12421001,L10D,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1059,07:00 AM,01/304,
12421030,L10D,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1059,07:00 AM,01/304,
12351129,I-10,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1059,07:00 AM,01/304,
12341350,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1059,07:00 AM,01/304,
12421013,L-21,ESCUELA DE ARTE Y DISEÑO,HIS101,HISTORIA DE HONDURAS,1059,07:00 AM,01/304,
12421002,S-02,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421015,I-10,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421021,S-01,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421025,L-13,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421033,S-01,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421048,L10C,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421056,L04,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421060,L10C,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421059,S-02,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421069,L14,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12411067,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
11841359,L-23,ESCUELA DE ARTE Y DISEÑO,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12351134,I-3,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421053,L-13,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12041123,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12221080,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421080,I-5,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12411278,S-02,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12421081,L10D,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12111369,L-23,ESCUELA DE ARTE Y DISEÑO,HIS101,HISTORIA DE HONDURAS,1061,11:30 AM,01/304,
12411198,L04,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411432,L10D,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411070,L04,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411025,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411041,I-5,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411231,L-12,ESCUELA DE ARTE Y DISEÑO,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411138,L14,FACULTAD DE CIENCIAS DE LA SALUD,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411131,I-12,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
12411078,I-10,FACULTAD DE INGENIERÍA,HIS101,HISTORIA DE HONDURAS,1621,10:10 AM,01/206,
